date,borough,complaint_group,request_volume
2023-04-09,Bronx,Public Safety,21
2023-04-09,Bronx,Sanitation,48
2023-04-09,Bronx,Street Condition,20
2023-04-09,Bronx,Traffic,297
2023-04-09,Bronx,Water,30
2023-04-09,Brooklyn,Housing,323
2023-04-09,Brooklyn,Noise,589
2023-04-09,Brooklyn,Other,149
2023-04-09,Brooklyn,Public Safety,44
2023-04-09,Brooklyn,Sanitation,127
2023-04-09,Brooklyn,Street Condition,64
2023-04-09,Brooklyn,Traffic,601
2023-04-09,Brooklyn,Water,50
2023-04-09,Manhattan,Housing,263
2023-04-09,Manhattan,Noise,593
2023-04-09,Manhattan,Other,159
2023-04-09,Manhattan,Public Safety,85
2023-04-09,Manhattan,Sanitation,72
2023-04-09,Manhattan,Street Condition,63
2023-04-09,Manhattan,Traffic,127
2023-04-09,Manhattan,Water,12
2023-04-09,Queens,Housing,120
2023-04-09,Queens,Noise,511
2023-04-09,Queens,Other,149
2023-04-09,Queens,Public Safety,42
2023-04-09,Queens,Sanitation,96
2023-04-09,Queens,Street Condition,47
2023-04-09,Queens,Traffic,513
2023-04-09,Queens,Water,19
2023-04-09,Staten Island,Housing,15
2023-04-09,Staten Island,Noise,42
2023-04-09,Staten Island,Other,20
2023-04-09,Staten Island,Public Safety,5
2023-04-09,Staten Island,Sanitation,29
2023-04-09,Staten Island,Street Condition,15
2023-04-09,Staten Island,Traffic,61
2023-04-09,Staten Island,Water,4
2023-04-10,Bronx,Housing,528
2023-04-10,Bronx,Noise,306
2023-04-10,Bronx,Other,118
2023-04-10,Bronx,Public Safety,22
2023-04-10,Bronx,Sanitation,62
2023-04-10,Bronx,Street Condition,89
2023-04-10,Bronx,Traffic,323
2023-04-10,Bronx,Water,58
2023-04-10,Brooklyn,Housing,554
2023-04-10,Brooklyn,Noise,417
2023-04-10,Brooklyn,Other,332
2023-04-10,Brooklyn,Public Safety,61
2023-04-10,Brooklyn,Sanitation,177
2023-04-10,Brooklyn,Street Condition,212
2023-04-10,Brooklyn,Traffic,752
2023-04-10,Brooklyn,Water,100
2023-04-10,Manhattan,Housing,443
2023-04-10,Manhattan,Noise,498
2023-04-10,Manhattan,Other,294
2023-04-10,Manhattan,Public Safety,160
2023-04-10,Manhattan,Sanitation,90
2023-04-10,Manhattan,Street Condition,115
2023-04-10,Manhattan,Traffic,201
2023-04-10,Manhattan,Water,39
2023-04-10,Queens,Housing,250
2023-04-10,Queens,Noise,304
2023-04-10,Queens,Other,270
2023-04-10,Queens,Public Safety,60
2023-04-10,Queens,Sanitation,132
2023-04-10,Queens,Street Condition,230
2023-04-10,Queens,Traffic,611
2023-04-10,Queens,Water,63
2023-04-10,Staten Island,Housing,30
2023-04-10,Staten Island,Noise,36
2023-04-10,Staten Island,Other,77
2023-04-10,Staten Island,Sanitation,57
2023-04-10,Staten Island,Street Condition,57
2023-04-10,Staten Island,Traffic,56
2023-04-10,Staten Island,Water,19
2023-04-11,Bronx,Housing,449
2023-04-11,Bronx,Noise,365
2023-04-11,Bronx,Other,137
2023-04-11,Bronx,Public Safety,22
2023-04-11,Bronx,Sanitation,72
2023-04-11,Bronx,Street Condition,96
2023-04-11,Bronx,Traffic,340
2023-04-11,Bronx,Water,60
2023-04-11,Brooklyn,Housing,417
2023-04-11,Brooklyn,Noise,501
2023-04-11,Brooklyn,Other,312
2023-04-11,Brooklyn,Public Safety,68
2023-04-11,Brooklyn,Sanitation,235
2023-04-11,Brooklyn,Street Condition,177
2023-04-11,Brooklyn,Traffic,780
2023-04-11,Brooklyn,Water,71
2023-04-11,Manhattan,Housing,345
2023-04-11,Manhattan,Noise,532
2023-04-11,Manhattan,Other,282
2023-04-11,Manhattan,Public Safety,174
2023-04-11,Manhattan,Sanitation,110
2023-04-11,Manhattan,Street Condition,122
2023-04-11,Manhattan,Traffic,249
2023-04-11,Manhattan,Water,48
2023-04-11,Queens,Housing,186
2023-04-11,Queens,Noise,345
2023-04-11,Queens,Other,269
2023-04-11,Queens,Public Safety,70
2023-04-11,Queens,Sanitation,141
2023-04-11,Queens,Street Condition,167
2023-04-11,Queens,Traffic,669
2023-04-11,Queens,Water,88
2023-04-11,Staten Island,Housing,28
2023-04-11,Staten Island,Noise,35
2023-04-11,Staten Island,Other,48
2023-04-11,Staten Island,Public Safety,3
2023-04-11,Staten Island,Sanitation,81
2023-04-11,Staten Island,Street Condition,37
2023-04-11,Staten Island,Traffic,52
2023-04-11,Staten Island,Water,25
2023-04-12,Bronx,Housing,471
2023-04-12,Bronx,Noise,615
2023-04-12,Bronx,Other,172
2023-04-12,Bronx,Public Safety,26
2023-04-12,Bronx,Sanitation,100
2023-04-12,Bronx,Street Condition,92
2023-04-12,Bronx,Traffic,279
2023-04-12,Bronx,Water,73
2023-04-12,Brooklyn,Housing,398
2023-04-12,Brooklyn,Noise,638
2023-04-12,Brooklyn,Other,281
2023-04-12,Brooklyn,Public Safety,59
2023-04-12,Brooklyn,Sanitation,192
2023-04-12,Brooklyn,Street Condition,189
2023-04-12,Brooklyn,Traffic,622
2023-04-12,Brooklyn,Water,86
2023-04-12,Manhattan,Housing,356
2023-04-12,Manhattan,Noise,685
2023-04-12,Manhattan,Other,310
2023-04-12,Manhattan,Public Safety,200
2023-04-12,Manhattan,Sanitation,120
2023-04-12,Manhattan,Street Condition,124
2023-04-12,Manhattan,Traffic,246
2023-04-12,Manhattan,Water,44
2023-04-12,Queens,Housing,220
2023-04-12,Queens,Noise,459
2023-04-12,Queens,Other,268
2023-04-12,Queens,Public Safety,91
2023-04-12,Queens,Sanitation,154
2023-04-12,Queens,Street Condition,249
2023-04-12,Queens,Traffic,689
2023-04-12,Queens,Water,80
2023-04-12,Staten Island,Housing,39
2023-04-12,Staten Island,Noise,52
2023-04-12,Staten Island,Other,70
2023-04-12,Staten Island,Public Safety,7
2023-04-12,Staten Island,Sanitation,98
2023-04-12,Staten Island,Street Condition,46
2023-04-12,Staten Island,Traffic,56
2023-04-12,Staten Island,Water,36
2023-04-13,Bronx,Housing,365
2023-04-13,Bronx,Noise,827
2023-04-13,Bronx,Other,146
2023-04-13,Bronx,Public Safety,31
2023-04-13,Bronx,Sanitation,70
2023-04-13,Bronx,Street Condition,116
2023-04-13,Bronx,Traffic,320
2023-04-13,Bronx,Water,74
2023-04-13,Brooklyn,Housing,445
2023-04-13,Brooklyn,Noise,790
2023-04-13,Brooklyn,Other,277
2023-04-13,Brooklyn,Public Safety,82
2023-04-13,Brooklyn,Sanitation,229
2023-04-13,Brooklyn,Street Condition,157
2023-04-13,Brooklyn,Traffic,604
2023-04-13,Brooklyn,Water,86
2023-04-13,Manhattan,Housing,302
2023-04-13,Manhattan,Noise,738
2023-04-13,Manhattan,Other,317
2023-04-13,Manhattan,Public Safety,166
2023-04-13,Manhattan,Sanitation,133
2023-04-13,Manhattan,Street Condition,110
2023-04-13,Manhattan,Traffic,283
2023-04-13,Manhattan,Water,33
2023-04-13,Queens,Housing,157
2023-04-13,Queens,Noise,529
2023-04-13,Queens,Other,303
2023-04-13,Queens,Public Safety,101
2023-04-13,Queens,Sanitation,154
2023-04-13,Queens,Street Condition,166
2023-04-13,Queens,Traffic,559
2023-04-13,Queens,Water,68
2023-04-13,Staten Island,Housing,33
2023-04-13,Staten Island,Noise,56
2023-04-13,Staten Island,Other,62
2023-04-13,Staten Island,Public Safety,8
2023-04-13,Staten Island,Sanitation,57
2023-04-13,Staten Island,Street Condition,55
2023-04-13,Staten Island,Traffic,58
2023-04-13,Staten Island,Water,33
2023-04-14,Bronx,Housing,403
2023-04-14,Bronx,Noise,817
2023-04-14,Bronx,Other,145
2023-04-14,Bronx,Public Safety,43
2023-04-14,Bronx,Sanitation,71
2023-04-14,Bronx,Street Condition,95
2023-04-14,Bronx,Traffic,305
2023-04-14,Bronx,Water,65
2023-04-14,Brooklyn,Housing,345
2023-04-14,Brooklyn,Noise,784
2023-04-14,Brooklyn,Other,337
2023-04-14,Brooklyn,Public Safety,59
2023-04-14,Brooklyn,Sanitation,227
2023-04-14,Brooklyn,Street Condition,151
2023-04-14,Brooklyn,Traffic,710
2023-04-14,Brooklyn,Water,92
2023-04-14,Manhattan,Housing,297
2023-04-14,Manhattan,Noise,900
2023-04-14,Manhattan,Other,321
2023-04-14,Manhattan,Public Safety,175
2023-04-14,Manhattan,Sanitation,146
2023-04-14,Manhattan,Street Condition,93
2023-04-14,Manhattan,Traffic,250
2023-04-14,Manhattan,Water,59
2023-04-14,Queens,Housing,174
2023-04-14,Queens,Noise,506
2023-04-14,Queens,Other,296
2023-04-14,Queens,Public Safety,109
2023-04-14,Queens,Sanitation,176
2023-04-14,Queens,Street Condition,210
2023-04-14,Queens,Traffic,670
2023-04-14,Queens,Water,90
2023-04-14,Staten Island,Housing,23
2023-04-14,Staten Island,Noise,60
2023-04-14,Staten Island,Other,71
2023-04-14,Staten Island,Public Safety,6
2023-04-14,Staten Island,Sanitation,82
2023-04-14,Staten Island,Street Condition,53
2023-04-14,Staten Island,Traffic,63
2023-04-14,Staten Island,Water,33
2023-04-15,Bronx,Housing,244
2023-04-15,Bronx,Noise,735
2023-04-15,Bronx,Other,78
2023-04-15,Bronx,Public Safety,30
2023-04-15,Bronx,Sanitation,47
2023-04-15,Bronx,Street Condition,34
2023-04-15,Bronx,Traffic,303
2023-04-15,Bronx,Water,42
2023-04-15,Brooklyn,Housing,232
2023-04-15,Brooklyn,Noise,837
2023-04-15,Brooklyn,Other,206
2023-04-15,Brooklyn,Public Safety,57
2023-04-15,Brooklyn,Sanitation,195
2023-04-15,Brooklyn,Street Condition,99
2023-04-15,Brooklyn,Traffic,578
2023-04-15,Brooklyn,Water,58
2023-04-15,Manhattan,Housing,211
2023-04-15,Manhattan,Noise,1017
2023-04-15,Manhattan,Other,186
2023-04-15,Manhattan,Public Safety,111
2023-04-15,Manhattan,Sanitation,97
2023-04-15,Manhattan,Street Condition,46
2023-04-15,Manhattan,Traffic,197
2023-04-15,Manhattan,Water,28
2023-04-15,Queens,Housing,133
2023-04-15,Queens,Noise,729
2023-04-15,Queens,Other,231
2023-04-15,Queens,Public Safety,161
2023-04-15,Queens,Sanitation,165
2023-04-15,Queens,Street Condition,88
2023-04-15,Queens,Traffic,688
2023-04-15,Queens,Water,44
2023-04-15,Staten Island,Housing,34
2023-04-15,Staten Island,Noise,56
2023-04-15,Staten Island,Other,38
2023-04-15,Staten Island,Public Safety,10
2023-04-15,Staten Island,Sanitation,70
2023-04-15,Staten Island,Street Condition,29
2023-04-15,Staten Island,Traffic,58
2023-04-15,Staten Island,Water,14
2023-04-16,Bronx,Housing,227
2023-04-16,Bronx,Noise,743
2023-04-16,Bronx,Other,88
2023-04-16,Bronx,Public Safety,31
2023-04-16,Bronx,Sanitation,53
2023-04-16,Bronx,Street Condition,35
2023-04-16,Bronx,Traffic,296
2023-04-16,Bronx,Water,35
2023-04-16,Brooklyn,Housing,264
2023-04-16,Brooklyn,Noise,761
2023-04-16,Brooklyn,Other,281
2023-04-16,Brooklyn,Public Safety,68
2023-04-16,Brooklyn,Sanitation,203
2023-04-16,Brooklyn,Street Condition,91
2023-04-16,Brooklyn,Traffic,734
2023-04-16,Brooklyn,Water,53
2023-04-16,Manhattan,Housing,208
2023-04-16,Manhattan,Noise,687
2023-04-16,Manhattan,Other,192
2023-04-16,Manhattan,Public Safety,114
2023-04-16,Manhattan,Sanitation,122
2023-04-16,Manhattan,Street Condition,64
2023-04-16,Manhattan,Traffic,245
2023-04-16,Manhattan,Water,31
2023-04-16,Queens,Housing,137
2023-04-16,Queens,Noise,674
2023-04-16,Queens,Other,220
2023-04-16,Queens,Public Safety,99
2023-04-16,Queens,Sanitation,153
2023-04-16,Queens,Street Condition,80
2023-04-16,Queens,Traffic,656
2023-04-16,Queens,Water,48
2023-04-16,Staten Island,Housing,23
2023-04-16,Staten Island,Noise,48
2023-04-16,Staten Island,Other,48
2023-04-16,Staten Island,Public Safety,6
2023-04-16,Staten Island,Sanitation,65
2023-04-16,Staten Island,Street Condition,16
2023-04-16,Staten Island,Traffic,75
2023-04-16,Staten Island,Water,15
2023-04-17,Bronx,Housing,474
2023-04-17,Bronx,Noise,289
2023-04-17,Bronx,Other,144
2023-04-17,Bronx,Public Safety,28
2023-04-17,Bronx,Sanitation,70
2023-04-17,Bronx,Street Condition,72
2023-04-17,Bronx,Traffic,350
2023-04-17,Bronx,Water,60
2023-04-17,Brooklyn,Housing,552
2023-04-17,Brooklyn,Noise,417
2023-04-17,Brooklyn,Other,361
2023-04-17,Brooklyn,Public Safety,89
2023-04-17,Brooklyn,Sanitation,210
2023-04-17,Brooklyn,Street Condition,180
2023-04-17,Brooklyn,Traffic,913
2023-04-17,Brooklyn,Water,114
2023-04-17,Manhattan,Housing,374
2023-04-17,Manhattan,Noise,397
2023-04-17,Manhattan,Other,349
2023-04-17,Manhattan,Public Safety,220
2023-04-17,Manhattan,Sanitation,119
2023-04-17,Manhattan,Street Condition,140
2023-04-17,Manhattan,Traffic,212
2023-04-17,Manhattan,Water,47
2023-04-17,Queens,Housing,228
2023-04-17,Queens,Noise,279
2023-04-17,Queens,Other,325
2023-04-17,Queens,Public Safety,179
2023-04-17,Queens,Sanitation,133
2023-04-17,Queens,Street Condition,200
2023-04-17,Queens,Traffic,697
2023-04-17,Queens,Water,80
2023-04-17,Staten Island,Housing,41
2023-04-17,Staten Island,Noise,29
2023-04-17,Staten Island,Other,59
2023-04-17,Staten Island,Public Safety,5
2023-04-17,Staten Island,Sanitation,89
2023-04-17,Staten Island,Street Condition,71
2023-04-17,Staten Island,Traffic,64
2023-04-17,Staten Island,Water,87
2023-04-18,Bronx,Housing,636
2023-04-18,Bronx,Noise,199
2023-04-18,Bronx,Other,159
2023-04-18,Bronx,Public Safety,25
2023-04-18,Bronx,Sanitation,82
2023-04-18,Bronx,Street Condition,77
2023-04-18,Bronx,Traffic,363
2023-04-18,Bronx,Water,53
2023-04-18,Brooklyn,Housing,590
2023-04-18,Brooklyn,Noise,380
2023-04-18,Brooklyn,Other,365
2023-04-18,Brooklyn,Public Safety,72
2023-04-18,Brooklyn,Sanitation,250
2023-04-18,Brooklyn,Street Condition,218
2023-04-18,Brooklyn,Traffic,882
2023-04-18,Brooklyn,Water,80
2023-04-18,Manhattan,Housing,458
2023-04-18,Manhattan,Noise,411
2023-04-18,Manhattan,Other,302
2023-04-18,Manhattan,Public Safety,180
2023-04-18,Manhattan,Sanitation,116
2023-04-18,Manhattan,Street Condition,127
2023-04-18,Manhattan,Traffic,266
2023-04-18,Manhattan,Water,49
2023-04-18,Queens,Housing,297
2023-04-18,Queens,Noise,322
2023-04-18,Queens,Other,298
2023-04-18,Queens,Public Safety,204
2023-04-18,Queens,Sanitation,170
2023-04-18,Queens,Street Condition,278
2023-04-18,Queens,Traffic,742
2023-04-18,Queens,Water,109
2023-04-18,Staten Island,Housing,29
2023-04-18,Staten Island,Noise,27
2023-04-18,Staten Island,Other,54
2023-04-18,Staten Island,Public Safety,1
2023-04-18,Staten Island,Sanitation,70
2023-04-18,Staten Island,Street Condition,48
2023-04-18,Staten Island,Traffic,64
2023-04-18,Staten Island,Water,20
2023-04-19,Bronx,Housing,558
2023-04-19,Bronx,Noise,242
2023-04-19,Bronx,Other,129
2023-04-19,Bronx,Public Safety,28
2023-04-19,Bronx,Sanitation,99
2023-04-19,Bronx,Street Condition,80
2023-04-19,Bronx,Traffic,307
2023-04-19,Bronx,Water,57
2023-04-19,Brooklyn,Housing,537
2023-04-19,Brooklyn,Noise,488
2023-04-19,Brooklyn,Other,407
2023-04-19,Brooklyn,Public Safety,70
2023-04-19,Brooklyn,Sanitation,309
2023-04-19,Brooklyn,Street Condition,209
2023-04-19,Brooklyn,Traffic,821
2023-04-19,Brooklyn,Water,102
2023-04-19,Manhattan,Housing,544
2023-04-19,Manhattan,Noise,531
2023-04-19,Manhattan,Other,291
2023-04-19,Manhattan,Public Safety,227
2023-04-19,Manhattan,Sanitation,99
2023-04-19,Manhattan,Street Condition,111
2023-04-19,Manhattan,Traffic,250
2023-04-19,Manhattan,Water,56
2023-04-19,Queens,Housing,246
2023-04-19,Queens,Noise,294
2023-04-19,Queens,Other,295
2023-04-19,Queens,Public Safety,132
2023-04-19,Queens,Sanitation,188
2023-04-19,Queens,Street Condition,218
2023-04-19,Queens,Traffic,787
2023-04-19,Queens,Water,102
2023-04-19,Staten Island,Housing,48
2023-04-19,Staten Island,Noise,26
2023-04-19,Staten Island,Other,82
2023-04-19,Staten Island,Public Safety,6
2023-04-19,Staten Island,Sanitation,72
2023-04-19,Staten Island,Street Condition,70
2023-04-19,Staten Island,Traffic,74
2023-04-19,Staten Island,Water,18
2023-04-20,Bronx,Housing,499
2023-04-20,Bronx,Noise,292
2023-04-20,Bronx,Other,133
2023-04-20,Bronx,Public Safety,45
2023-04-20,Bronx,Sanitation,69
2023-04-20,Bronx,Street Condition,103
2023-04-20,Bronx,Traffic,404
2023-04-20,Bronx,Water,51
2023-04-20,Brooklyn,Housing,479
2023-04-20,Brooklyn,Noise,515
2023-04-20,Brooklyn,Other,314
2023-04-20,Brooklyn,Public Safety,95
2023-04-20,Brooklyn,Sanitation,200
2023-04-20,Brooklyn,Street Condition,145
2023-04-20,Brooklyn,Traffic,848
2023-04-20,Brooklyn,Water,80
2023-04-20,Manhattan,Housing,437
2023-04-20,Manhattan,Noise,597
2023-04-20,Manhattan,Other,304
2023-04-20,Manhattan,Public Safety,173
2023-04-20,Manhattan,Sanitation,101
2023-04-20,Manhattan,Street Condition,139
2023-04-20,Manhattan,Traffic,278
2023-04-20,Manhattan,Water,44
2023-04-20,Queens,Housing,227
2023-04-20,Queens,Noise,320
2023-04-20,Queens,Other,289
2023-04-20,Queens,Public Safety,184
2023-04-20,Queens,Sanitation,154
2023-04-20,Queens,Street Condition,178
2023-04-20,Queens,Traffic,854
2023-04-20,Queens,Water,85
2023-04-20,Staten Island,Housing,74
2023-04-20,Staten Island,Noise,37
2023-04-20,Staten Island,Other,59
2023-04-20,Staten Island,Public Safety,3
2023-04-20,Staten Island,Sanitation,64
2023-04-20,Staten Island,Street Condition,51
2023-04-20,Staten Island,Traffic,67
2023-04-20,Staten Island,Water,35
2023-04-21,Bronx,Housing,373
2023-04-21,Bronx,Noise,374
2023-04-21,Bronx,Other,129
2023-04-21,Bronx,Public Safety,33
2023-04-21,Bronx,Sanitation,71
2023-04-21,Bronx,Street Condition,55
2023-04-21,Bronx,Traffic,314
2023-04-21,Bronx,Water,36
2023-04-21,Brooklyn,Housing,310
2023-04-21,Brooklyn,Noise,569
2023-04-21,Brooklyn,Other,325
2023-04-21,Brooklyn,Public Safety,62
2023-04-21,Brooklyn,Sanitation,190
2023-04-21,Brooklyn,Street Condition,165
2023-04-21,Brooklyn,Traffic,703
2023-04-21,Brooklyn,Water,65
2023-04-21,Manhattan,Housing,370
2023-04-21,Manhattan,Noise,775
2023-04-21,Manhattan,Other,281
2023-04-21,Manhattan,Public Safety,172
2023-04-21,Manhattan,Sanitation,127
2023-04-21,Manhattan,Street Condition,66
2023-04-21,Manhattan,Traffic,256
2023-04-21,Manhattan,Water,36
2023-04-21,Queens,Housing,227
2023-04-21,Queens,Noise,464
2023-04-21,Queens,Other,269
2023-04-21,Queens,Public Safety,174
2023-04-21,Queens,Sanitation,155
2023-04-21,Queens,Street Condition,140
2023-04-21,Queens,Traffic,660
2023-04-21,Queens,Water,83
2023-04-21,Staten Island,Housing,52
2023-04-21,Staten Island,Noise,33
2023-04-21,Staten Island,Other,55
2023-04-21,Staten Island,Public Safety,11
2023-04-21,Staten Island,Sanitation,67
2023-04-21,Staten Island,Street Condition,54
2023-04-21,Staten Island,Traffic,84
2023-04-21,Staten Island,Water,35
2023-04-22,Bronx,Housing,241
2023-04-22,Bronx,Noise,428
2023-04-22,Bronx,Other,67
2023-04-22,Bronx,Public Safety,17
2023-04-22,Bronx,Sanitation,53
2023-04-22,Bronx,Street Condition,33
2023-04-22,Bronx,Traffic,381
2023-04-22,Bronx,Water,28
2023-04-22,Brooklyn,Housing,228
2023-04-22,Brooklyn,Noise,670
2023-04-22,Brooklyn,Other,203
2023-04-22,Brooklyn,Public Safety,48
2023-04-22,Brooklyn,Sanitation,137
2023-04-22,Brooklyn,Street Condition,59
2023-04-22,Brooklyn,Traffic,692
2023-04-22,Brooklyn,Water,41
2023-04-22,Manhattan,Housing,188
2023-04-22,Manhattan,Noise,1108
2023-04-22,Manhattan,Other,171
2023-04-22,Manhattan,Public Safety,133
2023-04-22,Manhattan,Sanitation,73
2023-04-22,Manhattan,Street Condition,58
2023-04-22,Manhattan,Traffic,197
2023-04-22,Manhattan,Water,22
2023-04-22,Queens,Housing,113
2023-04-22,Queens,Noise,476
2023-04-22,Queens,Other,186
2023-04-22,Queens,Public Safety,155
2023-04-22,Queens,Sanitation,108
2023-04-22,Queens,Street Condition,104
2023-04-22,Queens,Traffic,637
2023-04-22,Queens,Water,50
2023-04-22,Staten Island,Housing,24
2023-04-22,Staten Island,Noise,58
2023-04-22,Staten Island,Other,45
2023-04-22,Staten Island,Public Safety,4
2023-04-22,Staten Island,Sanitation,63
2023-04-22,Staten Island,Street Condition,12
2023-04-22,Staten Island,Traffic,60
2023-04-22,Staten Island,Water,10
2023-04-23,Bronx,Housing,211
2023-04-23,Bronx,Noise,615
2023-04-23,Bronx,Other,71
2023-04-23,Bronx,Public Safety,15
2023-04-23,Bronx,Sanitation,41
2023-04-23,Bronx,Street Condition,30
2023-04-23,Bronx,Traffic,347
2023-04-23,Bronx,Water,44
2023-04-23,Brooklyn,Housing,248
2023-04-23,Brooklyn,Noise,649
2023-04-23,Brooklyn,Other,237
2023-04-23,Brooklyn,Public Safety,53
2023-04-23,Brooklyn,Sanitation,137
2023-04-23,Brooklyn,Street Condition,115
2023-04-23,Brooklyn,Traffic,734
2023-04-23,Brooklyn,Water,125
2023-04-23,Manhattan,Housing,215
2023-04-23,Manhattan,Noise,842
2023-04-23,Manhattan,Other,254
2023-04-23,Manhattan,Public Safety,95
2023-04-23,Manhattan,Sanitation,88
2023-04-23,Manhattan,Street Condition,59
2023-04-23,Manhattan,Traffic,180
2023-04-23,Manhattan,Water,50
2023-04-23,Queens,Housing,160
2023-04-23,Queens,Noise,547
2023-04-23,Queens,Other,201
2023-04-23,Queens,Public Safety,95
2023-04-23,Queens,Sanitation,118
2023-04-23,Queens,Street Condition,89
2023-04-23,Queens,Traffic,676
2023-04-23,Queens,Water,111
2023-04-23,Staten Island,Housing,18
