date,borough,complaint_group,request_volume
2022-04-19,Staten Island,Housing,37
2022-04-19,Staten Island,Noise,24
2022-04-19,Staten Island,Other,58
2022-04-19,Staten Island,Public Safety,6
2022-04-19,Staten Island,Sanitation,73
2022-04-19,Staten Island,Street Condition,78
2022-04-19,Staten Island,Traffic,41
2022-04-19,Staten Island,Water,85
2022-04-20,Bronx,Housing,585
2022-04-20,Bronx,Noise,280
2022-04-20,Bronx,Other,115
2022-04-20,Bronx,Public Safety,32
2022-04-20,Bronx,Sanitation,70
2022-04-20,Bronx,Street Condition,153
2022-04-20,Bronx,Traffic,317
2022-04-20,Bronx,Water,59
2022-04-20,Brooklyn,Housing,552
2022-04-20,Brooklyn,Noise,402
2022-04-20,Brooklyn,Other,375
2022-04-20,Brooklyn,Public Safety,74
2022-04-20,Brooklyn,Sanitation,171
2022-04-20,Brooklyn,Street Condition,200
2022-04-20,Brooklyn,Traffic,605
2022-04-20,Brooklyn,Water,82
2022-04-20,Manhattan,Housing,378
2022-04-20,Manhattan,Noise,516
2022-04-20,Manhattan,Other,269
2022-04-20,Manhattan,Public Safety,145
2022-04-20,Manhattan,Sanitation,74
2022-04-20,Manhattan,Street Condition,127
2022-04-20,Manhattan,Traffic,182
2022-04-20,Manhattan,Water,55
2022-04-20,Queens,Housing,210
2022-04-20,Queens,Noise,280
2022-04-20,Queens,Other,233
2022-04-20,Queens,Public Safety,57
2022-04-20,Queens,Sanitation,118
2022-04-20,Queens,Street Condition,240
2022-04-20,Queens,Traffic,586
2022-04-20,Queens,Water,84
2022-04-20,Staten Island,Housing,40
2022-04-20,Staten Island,Noise,33
2022-04-20,Staten Island,Other,59
2022-04-20,Staten Island,Public Safety,4
2022-04-20,Staten Island,Sanitation,75
2022-04-20,Staten Island,Street Condition,99
2022-04-20,Staten Island,Traffic,46
2022-04-20,Staten Island,Water,33
2022-04-21,Bronx,Housing,551
2022-04-21,Bronx,Noise,615
2022-04-21,Bronx,Other,116
2022-04-21,Bronx,Public Safety,28
2022-04-21,Bronx,Sanitation,76
2022-04-21,Bronx,Street Condition,143
2022-04-21,Bronx,Traffic,331
2022-04-21,Bronx,Water,71
2022-04-21,Brooklyn,Housing,553
2022-04-21,Brooklyn,Noise,377
2022-04-21,Brooklyn,Other,232
2022-04-21,Brooklyn,Public Safety,63
2022-04-21,Brooklyn,Sanitation,198
2022-04-21,Brooklyn,Street Condition,168
2022-04-21,Brooklyn,Traffic,604
2022-04-21,Brooklyn,Water,93
2022-04-21,Manhattan,Housing,406
2022-04-21,Manhattan,Noise,401
2022-04-21,Manhattan,Other,270
2022-04-21,Manhattan,Public Safety,176
2022-04-21,Manhattan,Sanitation,72
2022-04-21,Manhattan,Street Condition,120
2022-04-21,Manhattan,Traffic,208
2022-04-21,Manhattan,Water,65
2022-04-21,Queens,Housing,224
2022-04-21,Queens,Noise,238
2022-04-21,Queens,Other,236
2022-04-21,Queens,Public Safety,56
2022-04-21,Queens,Sanitation,94
2022-04-21,Queens,Street Condition,271
2022-04-21,Queens,Traffic,570
2022-04-21,Queens,Water,67
2022-04-21,Staten Island,Housing,34
2022-04-21,Staten Island,Noise,26
2022-04-21,Staten Island,Other,52
2022-04-21,Staten Island,Public Safety,12
2022-04-21,Staten Island,Sanitation,62
2022-04-21,Staten Island,Street Condition,73
2022-04-21,Staten Island,Traffic,50
2022-04-21,Staten Island,Water,32
2022-04-22,Bronx,Housing,377
2022-04-22,Bronx,Noise,503
2022-04-22,Bronx,Other,110
2022-04-22,Bronx,Public Safety,29
2022-04-22,Bronx,Sanitation,68
2022-04-22,Bronx,Street Condition,154
2022-04-22,Bronx,Traffic,307
2022-04-22,Bronx,Water,49
2022-04-22,Brooklyn,Housing,404
2022-04-22,Brooklyn,Noise,594
2022-04-22,Brooklyn,Other,304
2022-04-22,Brooklyn,Public Safety,69
2022-04-22,Brooklyn,Sanitation,168
2022-04-22,Brooklyn,Street Condition,154
2022-04-22,Brooklyn,Traffic,578
2022-04-22,Brooklyn,Water,86
2022-04-22,Manhattan,Housing,278
2022-04-22,Manhattan,Noise,697
2022-04-22,Manhattan,Other,258
2022-04-22,Manhattan,Public Safety,159
2022-04-22,Manhattan,Sanitation,79
2022-04-22,Manhattan,Street Condition,97
2022-04-22,Manhattan,Traffic,170
2022-04-22,Manhattan,Water,28
2022-04-22,Queens,Housing,167
2022-04-22,Queens,Noise,416
2022-04-22,Queens,Other,209
2022-04-22,Queens,Public Safety,53
2022-04-22,Queens,Sanitation,86
2022-04-22,Queens,Street Condition,172
2022-04-22,Queens,Traffic,526
2022-04-22,Queens,Water,86
2022-04-22,Staten Island,Housing,37
2022-04-22,Staten Island,Noise,48
2022-04-22,Staten Island,Other,66
2022-04-22,Staten Island,Public Safety,7
2022-04-22,Staten Island,Sanitation,69
2022-04-22,Staten Island,Street Condition,76
2022-04-22,Staten Island,Traffic,58
2022-04-22,Staten Island,Water,28
2022-04-23,Bronx,Housing,245
2022-04-23,Bronx,Noise,1209
2022-04-23,Bronx,Other,61
2022-04-23,Bronx,Public Safety,25
2022-04-23,Bronx,Sanitation,58
2022-04-23,Bronx,Street Condition,53
2022-04-23,Bronx,Traffic,316
2022-04-23,Bronx,Water,33
2022-04-23,Brooklyn,Housing,254
2022-04-23,Brooklyn,Noise,760
2022-04-23,Brooklyn,Other,184
2022-04-23,Brooklyn,Public Safety,66
2022-04-23,Brooklyn,Sanitation,122
2022-04-23,Brooklyn,Street Condition,110
2022-04-23,Brooklyn,Traffic,567
2022-04-23,Brooklyn,Water,46
2022-04-23,Manhattan,Housing,180
2022-04-23,Manhattan,Noise,969
2022-04-23,Manhattan,Other,232
2022-04-23,Manhattan,Public Safety,133
2022-04-23,Manhattan,Sanitation,80
2022-04-23,Manhattan,Street Condition,58
2022-04-23,Manhattan,Traffic,199
2022-04-23,Manhattan,Water,30
2022-04-23,Queens,Housing,116
2022-04-23,Queens,Noise,662
2022-04-23,Queens,Other,177
2022-04-23,Queens,Public Safety,44
2022-04-23,Queens,Sanitation,92
2022-04-23,Queens,Street Condition,95
2022-04-23,Queens,Traffic,577
2022-04-23,Queens,Water,52
2022-04-23,Staten Island,Housing,22
2022-04-23,Staten Island,Noise,78
2022-04-23,Staten Island,Other,28
2022-04-23,Staten Island,Public Safety,8
2022-04-23,Staten Island,Sanitation,50
2022-04-23,Staten Island,Street Condition,28
2022-04-23,Staten Island,Traffic,55
2022-04-23,Staten Island,Water,16
2022-04-24,Bronx,Housing,231
2022-04-24,Bronx,Noise,756
2022-04-24,Bronx,Other,70
2022-04-24,Bronx,Public Safety,24
2022-04-24,Bronx,Sanitation,58
2022-04-24,Bronx,Street Condition,44
2022-04-24,Bronx,Traffic,309
2022-04-24,Bronx,Water,24
2022-04-24,Brooklyn,Housing,278
2022-04-24,Brooklyn,Noise,605
2022-04-24,Brooklyn,Other,191
2022-04-24,Brooklyn,Public Safety,50
2022-04-24,Brooklyn,Sanitation,146
2022-04-24,Brooklyn,Street Condition,110
2022-04-24,Brooklyn,Traffic,712
2022-04-24,Brooklyn,Water,66
2022-04-24,Manhattan,Housing,232
2022-04-24,Manhattan,Noise,705
2022-04-24,Manhattan,Other,199
2022-04-24,Manhattan,Public Safety,93
2022-04-24,Manhattan,Sanitation,87
2022-04-24,Manhattan,Street Condition,67
2022-04-24,Manhattan,Traffic,146
2022-04-24,Manhattan,Water,48
2022-04-24,Queens,Housing,128
2022-04-24,Queens,Noise,594
2022-04-24,Queens,Other,164
2022-04-24,Queens,Public Safety,46
2022-04-24,Queens,Sanitation,98
2022-04-24,Queens,Street Condition,118
2022-04-24,Queens,Traffic,708
2022-04-24,Queens,Water,55
2022-04-24,Staten Island,Housing,19
2022-04-24,Staten Island,Noise,75
2022-04-24,Staten Island,Other,40
2022-04-24,Staten Island,Public Safety,2
2022-04-24,Staten Island,Sanitation,47
2022-04-24,Staten Island,Street Condition,17
2022-04-24,Staten Island,Traffic,48
2022-04-24,Staten Island,Water,9
2022-04-25,Bronx,Housing,564
2022-04-25,Bronx,Noise,274
2022-04-25,Bronx,Other,123
2022-04-25,Bronx,Public Safety,31
2022-04-25,Bronx,Sanitation,83
2022-04-25,Bronx,Street Condition,151
2022-04-25,Bronx,Traffic,389
2022-04-25,Bronx,Water,54
2022-04-25,Brooklyn,Housing,503
2022-04-25,Brooklyn,Noise,317
2022-04-25,Brooklyn,Other,296
2022-04-25,Brooklyn,Public Safety,92
2022-04-25,Brooklyn,Sanitation,221
2022-04-25,Brooklyn,Street Condition,234
2022-04-25,Brooklyn,Traffic,739
2022-04-25,Brooklyn,Water,99
2022-04-25,Manhattan,Housing,432
2022-04-25,Manhattan,Noise,375
2022-04-25,Manhattan,Other,275
2022-04-25,Manhattan,Public Safety,181
2022-04-25,Manhattan,Sanitation,103
2022-04-25,Manhattan,Street Condition,134
2022-04-25,Manhattan,Traffic,233
2022-04-25,Manhattan,Water,65
2022-04-25,Queens,Housing,263
2022-04-25,Queens,Noise,319
2022-04-25,Queens,Other,288
2022-04-25,Queens,Public Safety,64
2022-04-25,Queens,Sanitation,113
2022-04-25,Queens,Street Condition,287
2022-04-25,Queens,Traffic,649
2022-04-25,Queens,Water,121
2022-04-25,Staten Island,Housing,42
2022-04-25,Staten Island,Noise,38
2022-04-25,Staten Island,Other,60
2022-04-25,Staten Island,Public Safety,10
2022-04-25,Staten Island,Sanitation,64
2022-04-25,Staten Island,Street Condition,68
2022-04-25,Staten Island,Traffic,71
2022-04-25,Staten Island,Water,34
2022-04-26,Bronx,Housing,592
2022-04-26,Bronx,Noise,247
2022-04-26,Bronx,Other,120
2022-04-26,Bronx,Public Safety,33
2022-04-26,Bronx,Sanitation,86
2022-04-26,Bronx,Street Condition,119
2022-04-26,Bronx,Traffic,373
2022-04-26,Bronx,Water,62
2022-04-26,Brooklyn,Housing,555
2022-04-26,Brooklyn,Noise,295
2022-04-26,Brooklyn,Other,288
2022-04-26,Brooklyn,Public Safety,74
2022-04-26,Brooklyn,Sanitation,207
2022-04-26,Brooklyn,Street Condition,216
2022-04-26,Brooklyn,Traffic,664
2022-04-26,Brooklyn,Water,86
2022-04-26,Manhattan,Housing,355
2022-04-26,Manhattan,Noise,355
2022-04-26,Manhattan,Other,260
2022-04-26,Manhattan,Public Safety,198
2022-04-26,Manhattan,Sanitation,101
2022-04-26,Manhattan,Street Condition,128
2022-04-26,Manhattan,Traffic,222
2022-04-26,Manhattan,Water,51
2022-04-26,Queens,Housing,273
2022-04-26,Queens,Noise,264
2022-04-26,Queens,Other,235
2022-04-26,Queens,Public Safety,70
2022-04-26,Queens,Sanitation,137
2022-04-26,Queens,Street Condition,273
2022-04-26,Queens,Traffic,583
2022-04-26,Queens,Water,83
2022-04-26,Staten Island,Housing,49
2022-04-26,Staten Island,Noise,34
2022-04-26,Staten Island,Other,62
2022-04-26,Staten Island,Public Safety,6
2022-04-26,Staten Island,Sanitation,56
2022-04-26,Staten Island,Street Condition,117
2022-04-26,Staten Island,Traffic,62
2022-04-26,Staten Island,Water,40
2022-04-27,Bronx,Housing,603
2022-04-27,Bronx,Noise,253
2022-04-27,Bronx,Other,132
2022-04-27,Bronx,Public Safety,28
2022-04-27,Bronx,Sanitation,81
2022-04-27,Bronx,Street Condition,160
2022-04-27,Bronx,Traffic,349
2022-04-27,Bronx,Water,40
2022-04-27,Brooklyn,Housing,533
2022-04-27,Brooklyn,Noise,250
2022-04-27,Brooklyn,Other,289
2022-04-27,Brooklyn,Public Safety,66
2022-04-27,Brooklyn,Sanitation,193
2022-04-27,Brooklyn,Street Condition,257
2022-04-27,Brooklyn,Traffic,719
2022-04-27,Brooklyn,Water,78
2022-04-27,Manhattan,Housing,393
2022-04-27,Manhattan,Noise,339
2022-04-27,Manhattan,Other,237
2022-04-27,Manhattan,Public Safety,134
2022-04-27,Manhattan,Sanitation,71
2022-04-27,Manhattan,Street Condition,133
2022-04-27,Manhattan,Traffic,226
2022-04-27,Manhattan,Water,53
2022-04-27,Queens,Housing,269
2022-04-27,Queens,Noise,291
2022-04-27,Queens,Other,282
2022-04-27,Queens,Public Safety,70
2022-04-27,Queens,Sanitation,131
2022-04-27,Queens,Street Condition,299
2022-04-27,Queens,Traffic,604
2022-04-27,Queens,Water,81
2022-04-27,Staten Island,Housing,43
2022-04-27,Staten Island,Noise,24
2022-04-27,Staten Island,Other,64
2022-04-27,Staten Island,Public Safety,4
2022-04-27,Staten Island,Sanitation,69
2022-04-27,Staten Island,Street Condition,98
2022-04-27,Staten Island,Traffic,53
2022-04-27,Staten Island,Water,31
2022-04-28,Bronx,Housing,671
2022-04-28,Bronx,Noise,217
2022-04-28,Bronx,Other,142
2022-04-28,Bronx,Public Safety,20
2022-04-28,Bronx,Sanitation,80
2022-04-28,Bronx,Street Condition,165
2022-04-28,Bronx,Traffic,371
2022-04-28,Bronx,Water,60
2022-04-28,Brooklyn,Housing,641
2022-04-28,Brooklyn,Noise,340
2022-04-28,Brooklyn,Other,303
2022-04-28,Brooklyn,Public Safety,63
2022-04-28,Brooklyn,Sanitation,186
2022-04-28,Brooklyn,Street Condition,219
2022-04-28,Brooklyn,Traffic,747
2022-04-28,Brooklyn,Water,86
2022-04-28,Manhattan,Housing,477
2022-04-28,Manhattan,Noise,371
2022-04-28,Manhattan,Other,265
2022-04-28,Manhattan,Public Safety,155
2022-04-28,Manhattan,Sanitation,74
2022-04-28,Manhattan,Street Condition,114
2022-04-28,Manhattan,Traffic,235
2022-04-28,Manhattan,Water,34
2022-04-28,Queens,Housing,252
2022-04-28,Queens,Noise,278
2022-04-28,Queens,Other,260
2022-04-28,Queens,Public Safety,60
2022-04-28,Queens,Sanitation,96
2022-04-28,Queens,Street Condition,277
2022-04-28,Queens,Traffic,563
2022-04-28,Queens,Water,77
2022-04-28,Staten Island,Housing,45
2022-04-28,Staten Island,Noise,28
2022-04-28,Staten Island,Other,70
2022-04-28,Staten Island,Public Safety,2
2022-04-28,Staten Island,Sanitation,61
2022-04-28,Staten Island,Street Condition,104
2022-04-28,Staten Island,Traffic,70
2022-04-28,Staten Island,Water,28
2022-04-29,Bronx,Housing,471
2022-04-29,Bronx,Noise,649
2022-04-29,Bronx,Other,118
2022-04-29,Bronx,Public Safety,18
2022-04-29,Bronx,Sanitation,70
2022-04-29,Bronx,Street Condition,139
2022-04-29,Bronx,Traffic,388
2022-04-29,Bronx,Water,43
2022-04-29,Brooklyn,Housing,449
2022-04-29,Brooklyn,Noise,434
2022-04-29,Brooklyn,Other,316
2022-04-29,Brooklyn,Public Safety,46
2022-04-29,Brooklyn,Sanitation,190
2022-04-29,Brooklyn,Street Condition,243
2022-04-29,Brooklyn,Traffic,769
2022-04-29,Brooklyn,Water,76
2022-04-29,Manhattan,Housing,306
2022-04-29,Manhattan,Noise,591
2022-04-29,Manhattan,Other,274
2022-04-29,Manhattan,Public Safety,155
2022-04-29,Manhattan,Sanitation,82
2022-04-29,Manhattan,Street Condition,114
2022-04-29,Manhattan,Traffic,251
2022-04-29,Manhattan,Water,28
2022-04-29,Queens,Housing,235
2022-04-29,Queens,Noise,369
2022-04-29,Queens,Other,212
2022-04-29,Queens,Public Safety,65
2022-04-29,Queens,Sanitation,126
2022-04-29,Queens,Street Condition,267
2022-04-29,Queens,Traffic,616
2022-04-29,Queens,Water,98
2022-04-29,Staten Island,Housing,40
2022-04-29,Staten Island,Noise,27
2022-04-29,Staten Island,Other,52
2022-04-29,Staten Island,Public Safety,10
2022-04-29,Staten Island,Sanitation,74
2022-04-29,Staten Island,Street Condition,87
2022-04-29,Staten Island,Traffic,53
2022-04-29,Staten Island,Water,33
2022-04-30,Bronx,Housing,307
2022-04-30,Bronx,Noise,753
2022-04-30,Bronx,Other,81
2022-04-30,Bronx,Public Safety,27
2022-04-30,Bronx,Sanitation,58
2022-04-30,Bronx,Street Condition,50
2022-04-30,Bronx,Traffic,350
2022-04-30,Bronx,Water,27
2022-04-30,Brooklyn,Housing,270
2022-04-30,Brooklyn,Noise,774
2022-04-30,Brooklyn,Other,208
2022-04-30,Brooklyn,Public Safety,55
2022-04-30,Brooklyn,Sanitation,150
2022-04-30,Brooklyn,Street Condition,75
2022-04-30,Brooklyn,Traffic,602
2022-04-30,Brooklyn,Water,67
2022-04-30,Manhattan,Housing,212
2022-04-30,Manhattan,Noise,959
2022-04-30,Manhattan,Other,186
2022-04-30,Manhattan,Public Safety,160
2022-04-30,Manhattan,Sanitation,85
2022-04-30,Manhattan,Street Condition,58
2022-04-30,Manhattan,Traffic,230
2022-04-30,Manhattan,Water,21
2022-04-30,Queens,Housing,156
2022-04-30,Queens,Noise,649
2022-04-30,Queens,Other,167
2022-04-30,Queens,Public Safety,68
2022-04-30,Queens,Sanitation,78
2022-04-30,Queens,Street Condition,133
2022-04-30,Queens,Traffic,617
2022-04-30,Queens,Water,69
2022-04-30,Staten Island,Housing,20
2022-04-30,Staten Island,Noise,76
2022-04-30,Staten Island,Other,40
2022-04-30,Staten Island,Public Safety,13
2022-04-30,Staten Island,Sanitation,41
2022-04-30,Staten Island,Street Condition,42
2022-04-30,Staten Island,Traffic,51
2022-04-30,Staten Island,Water,14
